Video Index,Detections,Processing Time (seconds),Density of Detections,"Top 100 Detections (Avg Confidence, Length)","Top 100 Confidences (Avg Confidence, Length)",Label
0136-OP-01.mp4,69,477.8763341903687,0.1443888200006843,"[(0.51, 4), (0.59, 3), (0.5633333333333334, 3), (0.3133333333333333, 3), (0.785, 2), (0.495, 2), (0.575, 2), (0.51, 2), (0.5650000000000001, 2), (0.735, 2), (0.34, 1), (0.51, 1), (0.65, 1), (0.52, 1), (0.47, 1), (0.67, 1), (0.35, 1), (0.49, 1), (0.52, 1), (0.38, 1), (0.51, 1), (0.8, 1), (0.6, 1), (0.38, 1), (0.4, 1), (0.5, 1), (0.3, 1), (0.38, 1), (0.69, 1), (0.64, 1), (0.6, 1), (0.72, 1), (0.37, 1), (0.4, 1), (0.35, 1), (0.39, 1), (0.31, 1), (0.66, 1), (0.62, 1), (0.52, 1), (0.34, 1), (0.45, 1), (0.39, 1), (0.31, 1), (0.67, 1), (0.68, 1), (0.63, 1), (0.6, 1), (0.52, 1), (0.41, 1), (0.53, 1), (0.31, 1), (0.67, 1), (0.31, 1)]","[(0.8, 1), (0.785, 2), (0.735, 2), (0.72, 1), (0.69, 1), (0.68, 1), (0.67, 1), (0.67, 1), (0.67, 1), (0.66, 1), (0.65, 1), (0.64, 1), (0.63, 1), (0.62, 1), (0.6, 1), (0.6, 1), (0.6, 1), (0.59, 3), (0.575, 2), (0.5650000000000001, 2), (0.5633333333333334, 3), (0.53, 1), (0.52, 1), (0.52, 1), (0.52, 1), (0.52, 1), (0.51, 1), (0.51, 1), (0.51, 4), (0.51, 2), (0.5, 1), (0.495, 2), (0.49, 1), (0.47, 1), (0.45, 1), (0.41, 1), (0.4, 1), (0.4, 1), (0.39, 1), (0.39, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.35, 1), (0.35, 1), (0.34, 1), (0.34, 1), (0.3133333333333333, 3), (0.31, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.3, 1)]",NSR
0136-OP.mp4,176,544.610253572464,0.3231668864945122,"[(0.49549999999999994, 13), (0.6549999999999999, 8), (0.47375, 8), (0.6239999999999999, 5), (0.484, 5), (0.8225, 4), (0.585, 4), (0.5466666666666667, 3), (0.4633333333333333, 3), (0.4133333333333334, 3), (0.575, 2), (0.43500000000000005, 2), (0.6799999999999999, 2), (0.54, 2), (0.54, 2), (0.5, 2), (0.49, 2), (0.5900000000000001, 2), (0.48, 2), (0.47, 2), (0.515, 2), (0.32999999999999996, 2), (0.42, 2), (0.725, 2), (0.36, 2), (0.305, 2), (0.45999999999999996, 2), (0.595, 2), (0.43, 2), (0.55, 2), (0.46, 2), (0.73, 1), (0.44, 1), (0.45, 1), (0.82, 1), (0.32, 1), (0.6, 1), (0.46, 1), (0.45, 1), (0.38, 1), (0.53, 1), (0.69, 1), (0.73, 1), (0.75, 1), (0.3, 1), (0.6, 1), (0.76, 1), (0.52, 1), (0.31, 1), (0.32, 1), (0.55, 1), (0.34, 1), (0.31, 1), (0.38, 1), (0.63, 1), (0.36, 1), (0.47, 1), (0.4, 1), (0.67, 1), (0.42, 1), (0.36, 1), (0.59, 1), (0.65, 1), (0.39, 1), (0.41, 1), (0.36, 1), (0.3, 1), (0.38, 1), (0.6, 1), (0.3, 1), (0.31, 1), (0.35, 1), (0.42, 1), (0.55, 1), (0.37, 1), (0.34, 1), (0.48, 1), (0.77, 1), (0.31, 1), (0.87, 1), (0.7, 1), (0.34, 1), (0.69, 1), (0.35, 1), (0.32, 1), (0.34, 1), (0.55, 1), (0.405, 1), (0.47, 1), (0.46, 1), (0.57, 1), (0.44, 1), (0.88, 1), (0.44, 1), (0.33, 1), (0.57, 1), (0.38, 1), (0.36, 1), (0.63, 1), (0.3, 1)]","[(0.88, 1), (0.87, 1), (0.8225, 4), (0.82, 1), (0.77, 1), (0.76, 1), (0.75, 1), (0.73, 1), (0.73, 1), (0.725, 2), (0.7, 1), (0.69, 1), (0.69, 1), (0.6799999999999999, 2), (0.67, 1), (0.6549999999999999, 8), (0.65, 1), (0.63, 1), (0.63, 1), (0.6239999999999999, 5), (0.6, 1), (0.6, 1), (0.6, 1), (0.595, 2), (0.5900000000000001, 2), (0.59, 1), (0.585, 4), (0.575, 2), (0.57, 1), (0.57, 1), (0.55, 1), (0.55, 1), (0.55, 1), (0.55, 2), (0.5466666666666667, 3), (0.54, 2), (0.54, 2), (0.53, 1), (0.52, 1), (0.515, 2), (0.5, 2), (0.49549999999999994, 13), (0.49, 2), (0.484, 5), (0.48, 2), (0.48, 1), (0.47375, 8), (0.47, 1), (0.47, 2), (0.47, 1), (0.4633333333333333, 3), (0.46, 1), (0.46, 1), (0.46, 2), (0.45999999999999996, 2), (0.45, 1), (0.45, 1), (0.44, 1), (0.44, 1), (0.44, 1), (0.43500000000000005, 2), (0.43, 2), (0.42, 1), (0.42, 2), (0.42, 1), (0.4133333333333334, 3), (0.41, 1), (0.405, 1), (0.4, 1), (0.39, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.36, 1), (0.36, 2), (0.36, 1), (0.35, 1), (0.35, 1), (0.35, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.32999999999999996, 2), (0.32, 1), (0.32, 1), (0.32, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.305, 2), (0.3, 1), (0.3, 1), (0.3, 1)]",NSR
0136-OP-04.mp4,0,2.343350648880005,0.0,[],[],NSR
0136-OP-03.mp4,115,338.98310828208923,0.3392499425201483,"[(0.5890909090909091, 11), (0.38, 4), (0.4166666666666667, 3), (0.36999999999999994, 3), (0.5833333333333334, 3), (0.4633333333333334, 3), (0.395, 2), (0.385, 2), (0.355, 2), (0.62, 2), (0.385, 2), (0.33999999999999997, 2), (0.445, 2), (0.405, 2), (0.42500000000000004, 2), (0.525, 2), (0.35, 1), (0.46, 1), (0.35, 1), (0.5, 1), (0.38, 1), (0.33, 1), (0.61, 1), (0.31, 1), (0.66, 1), (0.56, 1), (0.38, 1), (0.39, 1), (0.35, 1), (0.52, 1), (0.44, 1), (0.38, 1), (0.79, 1), (0.36, 1), (0.33, 1), (0.43, 1), (0.39, 1), (0.33, 1), (0.41, 1), (0.5, 1), (0.71, 1), (0.37, 1), (0.32, 1), (0.33, 1), (0.57, 1), (0.61, 1), (0.34, 1), (0.64, 1), (0.37, 1), (0.43, 1), (0.61, 1), (0.45, 1), (0.56, 1), (0.345, 1), (0.32, 1), (0.74, 1), (0.36, 1), (0.4, 1), (0.48, 1), (0.62, 1), (0.45, 1), (0.35, 1), (0.38, 1), (0.32, 1), (0.35, 1), (0.61, 1), (0.38, 1), (0.31, 1), (0.3, 1), (0.33, 1), (0.44, 1), (0.46, 1), (0.315, 1), (0.77, 1), (0.4, 1), (0.81, 1), (0.45, 1), (0.51, 1), (0.68, 1), (0.32, 1), (0.77, 1)]","[(0.81, 1), (0.79, 1), (0.77, 1), (0.77, 1), (0.74, 1), (0.71, 1), (0.68, 1), (0.66, 1), (0.64, 1), (0.62, 2), (0.62, 1), (0.61, 1), (0.61, 1), (0.61, 1), (0.61, 1), (0.5890909090909091, 11), (0.5833333333333334, 3), (0.57, 1), (0.56, 1), (0.56, 1), (0.525, 2), (0.52, 1), (0.51, 1), (0.5, 1), (0.5, 1), (0.48, 1), (0.4633333333333334, 3), (0.46, 1), (0.46, 1), (0.45, 1), (0.45, 1), (0.45, 1), (0.445, 2), (0.44, 1), (0.44, 1), (0.43, 1), (0.43, 1), (0.42500000000000004, 2), (0.4166666666666667, 3), (0.41, 1), (0.405, 2), (0.4, 1), (0.4, 1), (0.395, 2), (0.39, 1), (0.39, 1), (0.385, 2), (0.385, 2), (0.38, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.38, 4), (0.37, 1), (0.37, 1), (0.36999999999999994, 3), (0.36, 1), (0.36, 1), (0.355, 2), (0.35, 1), (0.35, 1), (0.35, 1), (0.35, 1), (0.35, 1), (0.345, 1), (0.34, 1), (0.33999999999999997, 2), (0.33, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.315, 1), (0.31, 1), (0.31, 1), (0.3, 1)]",NSR
0136-OP-02.mp4,73,512.8560545444489,0.1423401349231281,"[(0.45333333333333337, 3), (0.4766666666666666, 3), (0.41, 2), (0.555, 2), (0.6, 2), (0.6, 2), (0.6599999999999999, 2), (0.55, 2), (0.39, 1), (0.85, 1), (0.55, 1), (0.69, 1), (0.43, 1), (0.32, 1), (0.38, 1), (0.45, 1), (0.78, 1), (0.31, 1), (0.53, 1), (0.31, 1), (0.51, 1), (0.37, 1), (0.55, 1), (0.42, 1), (0.41, 1), (0.32, 1), (0.54, 1), (0.42, 1), (0.54, 1), (0.64, 1), (0.39, 1), (0.65, 1), (0.42, 1), (0.51, 1), (0.32, 1), (0.43, 1), (0.54, 1), (0.6, 1), (0.89, 1), (0.32, 1), (0.66, 1), (0.81, 1), (0.61, 1), (0.31, 1), (0.36, 1), (0.44, 1), (0.36, 1), (0.69, 1), (0.75, 1), (0.36, 1), (0.33, 1), (0.5, 1), (0.47, 1), (0.39, 1), (0.57, 1), (0.3, 1), (0.41, 1), (0.45, 1), (0.82, 1), (0.32, 1), (0.42, 1), (0.31, 1), (0.36, 1)]","[(0.89, 1), (0.85, 1), (0.82, 1), (0.81, 1), (0.78, 1), (0.75, 1), (0.69, 1), (0.69, 1), (0.66, 1), (0.6599999999999999, 2), (0.65, 1), (0.64, 1), (0.61, 1), (0.6, 2), (0.6, 2), (0.6, 1), (0.57, 1), (0.555, 2), (0.55, 1), (0.55, 1), (0.55, 2), (0.54, 1), (0.54, 1), (0.54, 1), (0.53, 1), (0.51, 1), (0.51, 1), (0.5, 1), (0.4766666666666666, 3), (0.47, 1), (0.45333333333333337, 3), (0.45, 1), (0.45, 1), (0.44, 1), (0.43, 1), (0.43, 1), (0.42, 1), (0.42, 1), (0.42, 1), (0.42, 1), (0.41, 1), (0.41, 2), (0.41, 1), (0.39, 1), (0.39, 1), (0.39, 1), (0.38, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.36, 1), (0.36, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.3, 1)]",NSR
0137.mp4,17,260.12434911727905,0.0653533591057076,"[(0.385, 2), (0.49, 1), (0.41, 1), (0.33, 1), (0.33, 1), (0.46, 1), (0.33, 1), (0.36, 1), (0.48, 1), (0.48, 1), (0.31, 1), (0.63, 1), (0.33, 1), (0.51, 1), (0.36, 1), (0.44, 1)]","[(0.63, 1), (0.51, 1), (0.49, 1), (0.48, 1), (0.48, 1), (0.46, 1), (0.44, 1), (0.41, 1), (0.385, 2), (0.36, 1), (0.36, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.31, 1)]",NSR
0139-OP.mp4,9,146.97030210494995,0.0612368612644831,"[(0.49000000000000005, 2), (0.33, 1), (0.44, 1), (0.48, 1), (0.77, 1), (0.34, 1), (0.51, 1)]","[(0.77, 1), (0.51, 1), (0.49000000000000005, 2), (0.48, 1), (0.44, 1), (0.34, 1), (0.33, 1)]",NSR
0138-OP.mp4,54,342.86307096481323,0.1574972768226235,"[(0.5800000000000001, 8), (0.54, 5), (0.5525, 4), (0.5475, 3), (0.37, 2), (0.31, 1), (0.32, 1), (0.38, 1), (0.33, 1), (0.32, 1), (0.66, 1), (0.75, 1), (0.71, 1), (0.53, 1), (0.51, 1), (0.39, 1), (0.3, 1), (0.49, 1), (0.34, 1), (0.3, 1), (0.51, 1), (0.41, 1), (0.56, 1), (0.44, 1), (0.54, 1), (0.34, 1), (0.36, 1), (0.34, 1), (0.53, 1), (0.59, 1), (0.42, 1), (0.3, 1), (0.5, 1), (0.41, 1), (0.3, 1), (0.49, 1)]","[(0.75, 1), (0.71, 1), (0.66, 1), (0.59, 1), (0.5800000000000001, 8), (0.56, 1), (0.5525, 4), (0.5475, 3), (0.54, 1), (0.54, 5), (0.53, 1), (0.53, 1), (0.51, 1), (0.51, 1), (0.5, 1), (0.49, 1), (0.49, 1), (0.44, 1), (0.42, 1), (0.41, 1), (0.41, 1), (0.39, 1), (0.38, 1), (0.37, 2), (0.36, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.31, 1), (0.3, 1), (0.3, 1), (0.3, 1), (0.3, 1)]",NSR
0141-OP-01.mp4,0,167.52072858810425,0.0,[],[],NSR
0141-OP.mp4,4,458.8926982879639,0.0087166346619224,"[(0.61, 1), (0.41, 1), (0.32, 1), (0.36, 1)]","[(0.61, 1), (0.41, 1), (0.36, 1), (0.32, 1)]",NSR
0142.mp4,6,110.09291386604308,0.0544994204377274,"[(0.545, 2), (0.585, 2), (0.43, 1), (0.37, 1)]","[(0.585, 2), (0.545, 2), (0.43, 1), (0.37, 1)]",NSR
0143.mp4,78,211.82114696502688,0.3682351885899208,"[(0.652, 10), (0.5816666666666667, 6), (0.648, 5), (0.46799999999999997, 5), (0.5675, 4), (0.5433333333333333, 3), (0.45999999999999996, 3), (0.6933333333333334, 3), (0.535, 2), (0.485, 2), (0.5, 2), (0.485, 2), (0.54, 2), (0.5700000000000001, 2), (0.62, 2), (0.43, 1), (0.35, 1), (0.34, 1), (0.47, 1), (0.45, 1), (0.64, 1), (0.31, 1), (0.36, 1), (0.41, 1), (0.31, 1), (0.39, 1), (0.37, 1), (0.62, 1), (0.3, 1), (0.35, 1), (0.46, 1), (0.43, 1), (0.31, 1), (0.39, 1), (0.42, 1), (0.3, 1), (0.31, 1), (0.69, 1), (0.63, 1), (0.62, 1)]","[(0.6933333333333334, 3), (0.69, 1), (0.652, 10), (0.648, 5), (0.64, 1), (0.63, 1), (0.62, 1), (0.62, 1), (0.62, 2), (0.5816666666666667, 6), (0.5700000000000001, 2), (0.5675, 4), (0.5433333333333333, 3), (0.54, 2), (0.535, 2), (0.5, 2), (0.485, 2), (0.485, 2), (0.47, 1), (0.46799999999999997, 5), (0.46, 1), (0.45999999999999996, 3), (0.45, 1), (0.43, 1), (0.43, 1), (0.42, 1), (0.41, 1), (0.39, 1), (0.39, 1), (0.37, 1), (0.36, 1), (0.35, 1), (0.35, 1), (0.34, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.3, 1), (0.3, 1)]",NSR
0144.mp4,49,149.67492866516113,0.327376137319686,"[(0.5728571428571428, 7), (0.39, 6), (0.392, 5), (0.45999999999999996, 3), (0.48, 2), (0.655, 2), (0.4, 2), (0.53, 1), (0.55, 1), (0.31, 1), (0.35, 1), (0.39, 1), (0.35, 1), (0.39, 1), (0.7, 1), (0.36, 1), (0.31, 1), (0.73, 1), (0.4, 1), (0.52, 1), (0.45, 1), (0.56, 1), (0.53, 1), (0.39, 1), (0.78, 1), (0.85, 1), (0.4, 1), (0.42, 1)]","[(0.85, 1), (0.78, 1), (0.73, 1), (0.7, 1), (0.655, 2), (0.5728571428571428, 7), (0.56, 1), (0.55, 1), (0.53, 1), (0.53, 1), (0.52, 1), (0.48, 2), (0.45999999999999996, 3), (0.45, 1), (0.42, 1), (0.4, 1), (0.4, 2), (0.4, 1), (0.392, 5), (0.39, 6), (0.39, 1), (0.39, 1), (0.39, 1), (0.36, 1), (0.35, 1), (0.35, 1), (0.31, 1), (0.31, 1)]",NSR
0145.mp4,176,144.12583470344543,1.2211551132532146,"[(0.49227272727272736, 18), (0.5399999999999999, 12), (0.6223529411764706, 9), (0.4757142857142857, 7), (0.4566666666666666, 6), (0.4571428571428572, 6), (0.48166666666666663, 5), (0.3975, 4), (0.42250000000000004, 4), (0.5125000000000001, 4), (0.5433333333333333, 3), (0.39666666666666667, 3), (0.5833333333333334, 3), (0.3666666666666667, 3), (0.49750000000000005, 3), (0.43, 3), (0.40666666666666673, 3), (0.305, 2), (0.39, 2), (0.385, 2), (0.42, 2), (0.42000000000000004, 2), (0.355, 2), (0.6699999999999999, 2), (0.5249999999999999, 2), (0.46, 1), (0.36, 1), (0.37, 1), (0.77, 1), (0.43, 1), (0.3, 1), (0.49, 1), (0.36, 1), (0.4, 1), (0.71, 1), (0.31, 1), (0.36, 1), (0.54, 1), (0.41, 1), (0.35, 1), (0.31, 1), (0.31, 1), (0.4, 1), (0.4, 1), (0.44, 1), (0.56, 1), (0.37, 1), (0.41, 1), (0.69, 1), (0.3, 1), (0.41, 1), (0.45, 1), (0.46, 1), (0.31, 1), (0.41, 1), (0.35, 1), (0.3, 1), (0.56, 1), (0.68, 1), (0.32, 1), (0.7, 1), (0.3, 1), (0.44, 1), (0.34, 1)]","[(0.77, 1), (0.71, 1), (0.7, 1), (0.69, 1), (0.68, 1), (0.6699999999999999, 2), (0.6223529411764706, 9), (0.5833333333333334, 3), (0.56, 1), (0.56, 1), (0.5433333333333333, 3), (0.54, 1), (0.5399999999999999, 12), (0.5249999999999999, 2), (0.5125000000000001, 4), (0.49750000000000005, 3), (0.49227272727272736, 18), (0.49, 1), (0.48166666666666663, 5), (0.4757142857142857, 7), (0.46, 1), (0.46, 1), (0.4571428571428572, 6), (0.4566666666666666, 6), (0.45, 1), (0.44, 1), (0.44, 1), (0.43, 1), (0.43, 3), (0.42250000000000004, 4), (0.42000000000000004, 2), (0.42, 2), (0.41, 1), (0.41, 1), (0.41, 1), (0.41, 1), (0.40666666666666673, 3), (0.4, 1), (0.4, 1), (0.4, 1), (0.3975, 4), (0.39666666666666667, 3), (0.39, 2), (0.385, 2), (0.37, 1), (0.37, 1), (0.3666666666666667, 3), (0.36, 1), (0.36, 1), (0.36, 1), (0.355, 2), (0.35, 1), (0.35, 1), (0.34, 1), (0.32, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.305, 2), (0.3, 1), (0.3, 1), (0.3, 1), (0.3, 1)]",NSR
0146-04.mp4,15,75.99021601676941,0.197393832867771,"[(0.49, 6), (0.45999999999999996, 1), (0.36, 1), (0.34, 1), (0.73, 1), (0.54, 1), (0.31, 1), (0.93, 1), (0.32, 1)]","[(0.93, 1), (0.73, 1), (0.54, 1), (0.49, 6), (0.45999999999999996, 1), (0.36, 1), (0.34, 1), (0.32, 1), (0.31, 1)]",NSR
0146-03.mp4,33,481.9000771045685,0.0684789265821994,"[(0.622, 5), (0.475, 4), (0.355, 2), (0.355, 2), (0.81, 1), (0.42, 1), (0.38, 1), (0.43, 1), (0.37, 1), (0.36, 1), (0.37, 1), (0.54, 1), (0.48, 1), (0.36, 1), (0.4, 1), (0.35, 1), (0.38, 1), (0.57, 1), (0.39, 1), (0.3, 1), (0.35, 1), (0.47, 1), (0.37, 1)]","[(0.81, 1), (0.622, 5), (0.57, 1), (0.54, 1), (0.48, 1), (0.475, 4), (0.47, 1), (0.43, 1), (0.42, 1), (0.4, 1), (0.39, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.37, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.355, 2), (0.355, 2), (0.35, 1), (0.35, 1), (0.3, 1)]",NSR
0146-02.mp4,330,518.9322414398193,0.6359211736090793,"[(0.6236842105263158, 19), (0.6735714285714287, 14), (0.6541666666666666, 11), (0.826, 10), (0.628888888888889, 9), (0.5666666666666667, 9), (0.5966666666666666, 9), (0.66875, 8), (0.645, 6), (0.43166666666666664, 6), (0.4616666666666667, 6), (0.6171428571428572, 5), (0.604, 5), (0.772, 5), (0.502, 5), (0.5780000000000001, 5), (0.51, 4), (0.67, 4), (0.6900000000000001, 4), (0.33999999999999997, 4), (0.5225, 4), (0.7024999999999999, 4), (0.614, 4), (0.7100000000000001, 4), (0.6333333333333334, 3), (0.47666666666666674, 3), (0.6599999999999999, 3), (0.4966666666666666, 3), (0.5, 3), (0.82, 3), (0.4566666666666667, 3), (0.6966666666666667, 3), (0.6033333333333334, 3), (0.5133333333333333, 3), (0.6066666666666667, 2), (0.64, 2), (0.605, 2), (0.565, 2), (0.435, 2), (0.6799999999999999, 2), (0.785, 2), (0.855, 2), (0.88, 2), (0.6499999999999999, 2), (0.645, 2), (0.665, 2), (0.415, 2), (0.595, 2), (0.6699999999999999, 2), (0.51, 2), (0.4, 2), (0.505, 2), (0.44, 2), (0.605, 2), (0.5, 2), (0.61, 2), (0.52, 2), (0.59, 1), (0.73, 1), (0.39, 1), (0.43, 1), (0.53, 1), (0.4, 1), (0.34, 1), (0.51, 1), (0.46, 1), (0.51, 1), (0.39, 1), (0.45, 1), (0.34, 1), (0.56, 1), (0.82, 1), (0.73, 1), (0.33, 1), (0.61, 1), (0.83, 1), (0.53, 1), (0.5, 1), (0.31, 1), (0.66, 1), (0.81, 1), (0.53, 1), (0.3, 1), (0.86, 1), (0.71, 1), (0.46499999999999997, 1), (0.46, 1), (0.51, 1), (0.36, 1), (0.58, 1), (0.43, 1), (0.79, 1), (0.63, 1), (0.46, 1), (0.43, 1), (0.41, 1), (0.46, 1), (0.46, 1), (0.44, 1), (0.3, 1)]","[(0.88, 2), (0.86, 1), (0.855, 2), (0.83, 1), (0.826, 10), (0.82, 1), (0.82, 3), (0.81, 1), (0.79, 1), (0.785, 2), (0.772, 5), (0.73, 1), (0.73, 1), (0.7100000000000001, 4), (0.71, 1), (0.71, 1), (0.71, 1), (0.71, 1), (0.7024999999999999, 4), (0.6966666666666667, 3), (0.6900000000000001, 4), (0.6799999999999999, 2), (0.6735714285714287, 14), (0.67, 4), (0.67, 1), (0.6699999999999999, 2), (0.66875, 8), (0.665, 2), (0.66, 1), (0.6599999999999999, 3), (0.6541666666666666, 11), (0.6499999999999999, 2), (0.645, 6), (0.645, 2), (0.64, 2), (0.6333333333333334, 3), (0.63, 1), (0.628888888888889, 9), (0.6236842105263158, 19), (0.62, 1), (0.6171428571428572, 5), (0.614, 4), (0.61, 1), (0.61, 2), (0.6066666666666667, 2), (0.605, 2), (0.605, 2), (0.604, 5), (0.6033333333333334, 3), (0.5966666666666666, 9), (0.595, 2), (0.59, 1), (0.58, 1), (0.5780000000000001, 5), (0.5666666666666667, 9), (0.565, 2), (0.56, 1), (0.56, 1), (0.53, 1), (0.53, 1), (0.53, 1), (0.53, 1), (0.53, 1), (0.5225, 4), (0.52, 1), (0.52, 2), (0.5133333333333333, 3), (0.51, 1), (0.51, 1), (0.51, 4), (0.51, 1), (0.51, 2), (0.505, 2), (0.502, 5), (0.5, 1), (0.5, 3), (0.5, 2), (0.4966666666666666, 3), (0.47666666666666674, 3), (0.46499999999999997, 1), (0.4616666666666667, 6), (0.46, 1), (0.46, 1), (0.46, 1), (0.46, 1), (0.46, 1), (0.46, 1), (0.4566666666666667, 3), (0.45, 1), (0.44, 1), (0.44, 2), (0.44, 1), (0.44, 1), (0.435, 2), (0.43166666666666664, 6), (0.43, 1), (0.43, 1), (0.43, 1), (0.43, 1), (0.43, 1)]",NSR
0146-01.mp4,66,474.7441413402557,0.1390222527310703,"[(0.615, 4), (0.44500000000000006, 4), (0.49333333333333335, 3), (0.5333333333333333, 3), (0.42, 3), (0.35, 2), (0.535, 2), (0.58, 2), (0.43000000000000005, 2), (0.645, 2), (0.37, 2), (0.77, 1), (0.36, 1), (0.3, 1), (0.4, 1), (0.37, 1), (0.33, 1), (0.48, 1), (0.47, 1), (0.34, 1), (0.45, 1), (0.34, 1), (0.63, 1), (0.38, 1), (0.88, 1), (0.33, 1), (0.33, 1), (0.47, 1), (0.45, 1), (0.38, 1), (0.52, 1), (0.53, 1), (0.32, 1), (0.33, 1), (0.32, 1), (0.33, 1), (0.49, 1), (0.35, 1), (0.7, 1), (0.39, 1), (0.62, 1), (0.4, 1), (0.49, 1), (0.53, 1), (0.32, 1), (0.32, 1), (0.46, 1), (0.34, 1)]","[(0.88, 1), (0.77, 1), (0.7, 1), (0.645, 2), (0.63, 1), (0.62, 1), (0.615, 4), (0.58, 2), (0.535, 2), (0.5333333333333333, 3), (0.53, 1), (0.53, 1), (0.52, 1), (0.49333333333333335, 3), (0.49, 1), (0.49, 1), (0.48, 1), (0.47, 1), (0.47, 1), (0.46, 1), (0.45, 1), (0.45, 1), (0.44500000000000006, 4), (0.43000000000000005, 2), (0.42, 3), (0.4, 1), (0.4, 1), (0.39, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.37, 2), (0.36, 1), (0.35, 2), (0.35, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.3, 1)]",NSR
0147.mp4,24,109.92217564582825,0.2183362898249807,"[(0.7957142857142856, 7), (0.32, 2), (0.61, 1), (0.4, 1), (0.3, 1), (0.35, 1), (0.82, 1), (0.33, 1), (0.36, 1), (0.47, 1), (0.39, 1), (0.32, 1), (0.39, 1), (0.44, 1), (0.42, 1), (0.36, 1), (0.62, 1)]","[(0.82, 1), (0.7957142857142856, 7), (0.62, 1), (0.61, 1), (0.47, 1), (0.44, 1), (0.42, 1), (0.4, 1), (0.39, 1), (0.39, 1), (0.36, 1), (0.36, 1), (0.35, 1), (0.33, 1), (0.32, 2), (0.32, 1), (0.3, 1)]",NSR
0148.mp4,8,138.29429030418396,0.0578476521511023,"[(0.32666666666666666, 3), (0.33, 1), (0.45, 1), (0.42, 1), (0.32, 1), (0.71, 1)]","[(0.71, 1), (0.45, 1), (0.42, 1), (0.33, 1), (0.32666666666666666, 3), (0.32, 1)]",NSR
